order_id,sku_code,quantity,timestamp
OR-492773,85152,6,2009-12-18T15:35:00
OR-492773,21181,12,2009-12-18T15:35:00
OR-492773,82600,12,2009-12-18T15:35:00
OR-492773,22198,12,2009-12-18T15:35:00
OR-492773,22197,12,2009-12-18T15:35:00
OR-492773,79321,12,2009-12-18T15:35:00
OR-492773,21700,12,2009-12-18T15:35:00
OR-492773,21870,12,2009-12-18T15:35:00
OR-492773,37448,12,2009-12-18T15:35:00
OR-492773,21833,12,2009-12-18T15:35:00
OR-492773,85227,12,2009-12-18T15:35:00
OR-492773,21506,12,2009-12-18T15:35:00
OR-492773,22029,12,2009-12-18T15:35:00
OR-492773,22037,12,2009-12-18T15:35:00
OR-492774,84029G,4,2009-12-18T15:46:00
OR-492774,21485,3,2009-12-18T15:46:00
OR-492774,20727,10,2009-12-18T15:46:00
OR-492774,20725,10,2009-12-18T15:46:00
OR-492774,21527,2,2009-12-18T15:46:00
OR-492774,21731,12,2009-12-18T15:46:00
OR-492774,20679,3,2009-12-18T15:46:00
OR-492774,85014B,3,2009-12-18T15:46:00
OR-492774,21156,8,2009-12-18T15:46:00
OR-492774,22130,24,2009-12-18T15:46:00
OR-492775,22111,3,2009-12-18T15:57:00
OR-492775,84029E,8,2009-12-18T15:57:00
OR-492775,84029G,8,2009-12-18T15:57:00
OR-492775,21232,12,2009-12-18T15:57:00
OR-492775,21218,6,2009-12-18T15:57:00
OR-492775,21041,6,2009-12-18T15:57:00
OR-492775,21531,6,2009-12-18T15:57:00
OR-492775,21843,3,2009-12-18T15:57:00
OR-492775,20914,6,2009-12-18T15:57:00
OR-492775,21535,6,2009-12-18T15:57:00
OR-492775,21844,6,2009-12-18T15:57:00
OR-492775,21212,24,2009-12-18T15:57:00
OR-492775,21174,12,2009-12-18T15:57:00
OR-492775,82580,12,2009-12-18T15:57:00
OR-492776,21485,3,2009-12-18T16:04:00
OR-492776,22111,3,2009-12-18T16:04:00
OR-492776,84839,2,2009-12-18T16:04:00
OR-492776,82583,6,2009-12-18T16:04:00
OR-492776,85150,6,2009-12-18T16:04:00
OR-492776,82552,12,2009-12-18T16:04:00
OR-492776,21908,6,2009-12-18T16:04:00
OR-492776,21175,6,2009-12-18T16:04:00
OR-492776,82551,12,2009-12-18T16:04:00
OR-492776,21975,24,2009-12-18T16:04:00
OR-492776,84880,3,2009-12-18T16:04:00
OR-492776,22024,12,2009-12-18T16:04:00
OR-492776,21508,12,2009-12-18T16:04:00
OR-492776,37370,12,2009-12-18T16:04:00
OR-492776,21755,3,2009-12-18T16:04:00
OR-492777,37450,6,2009-12-18T16:06:00
OR-492777,22236,2,2009-12-18T16:06:00
OR-492777,37449,2,2009-12-18T16:06:00
OR-492777,79321,4,2009-12-18T16:06:00
OR-492777,21232,24,2009-12-18T16:06:00
OR-492777,20972,12,2009-12-18T16:06:00
OR-492777,85152,6,2009-12-18T16:06:00
OR-492778,21843,1,2009-12-18T16:13:00
OR-492778,21527,2,2009-12-18T16:13:00
OR-492778,21844,6,2009-12-18T16:13:00
OR-492778,22236,1,2009-12-18T16:13:00
OR-492778,21217,1,2009-12-18T16:13:00
OR-492779,21257,1,2009-12-18T16:36:00
OR-492779,20679,1,2009-12-18T16:36:00
OR-492779,21481,2,2009-12-18T16:36:00
OR-492781,22150,12,2009-12-18T16:57:00
OR-492781,22147,12,2009-12-18T16:57:00
OR-492781,22149,12,2009-12-18T16:57:00
OR-492781,22179,12,2009-12-18T16:57:00
OR-492781,22111,6,2009-12-18T16:57:00
OR-492781,21484,6,2009-12-18T16:57:00
OR-492781,21481,12,2009-12-18T16:57:00
OR-492781,21559,6,2009-12-18T16:57:00
OR-492781,21976,48,2009-12-18T16:57:00
OR-492781,20981,12,2009-12-18T16:57:00
OR-492781,20972,12,2009-12-18T16:57:00
OR-492781,20971,12,2009-12-18T16:57:00
OR-492781,84032B,6,2009-12-18T16:57:00
OR-492781,84032A,6,2009-12-18T16:57:00
OR-492782,15036,3,2009-12-18T17:06:00
OR-492782,20727,3,2009-12-18T17:06:00
OR-492782,20750,1,2009-12-18T17:06:00
OR-492782,20961,1,2009-12-18T17:06:00
OR-492782,20966,1,2009-12-18T17:06:00
OR-492782,20969,2,2009-12-18T17:06:00
OR-492782,20971,2,2009-12-18T17:06:00
OR-492782,20972,2,2009-12-18T17:06:00
OR-492782,20974,1,2009-12-18T17:06:00
OR-492782,20978,1,2009-12-18T17:06:00
OR-492782,20979,1,2009-12-18T17:06:00
OR-492782,20982,2,2009-12-18T17:06:00
OR-492782,21035,1,2009-12-18T17:06:00
OR-492782,21041,1,2009-12-18T17:06:00
OR-492782,21042,1,2009-12-18T17:06:00
OR-492782,21068,1,2009-12-18T17:06:00
OR-492782,21071,1,2009-12-18T17:06:00
OR-492782,21098,1,2009-12-18T17:06:00
OR-492782,21108,4,2009-12-18T17:06:00
OR-492782,21115,1,2009-12-18T17:06:00
OR-492782,21116,1,2009-12-18T17:06:00
OR-492782,21175,2,2009-12-18T17:06:00
OR-492782,21181,2,2009-12-18T17:06:00
OR-492782,21186,12,2009-12-18T17:06:00
OR-492782,21210,1,2009-12-18T17:06:00
OR-492782,21212,7,2009-12-18T17:06:00
OR-492782,21213,4,2009-12-18T17:06:00
OR-492782,21216,1,2009-12-18T17:06:00
OR-492782,21232,15,2009-12-18T17:06:00
OR-492782,21239,1,2009-12-18T17:06:00
OR-492782,21258,2,2009-12-18T17:06:00
OR-492782,21314,1,2009-12-18T17:06:00
OR-492782,21479,5,2009-12-18T17:06:00
OR-492782,21481,6,2009-12-18T17:06:00
OR-492782,21484,1,2009-12-18T17:06:00
OR-492782,21485,6,2009-12-18T17:06:00
OR-492782,21488,1,2009-12-18T17:06:00
OR-492782,21494,2,2009-12-18T17:06:00
OR-492782,21523,1,2009-12-18T17:06:00
OR-492782,21527,1,2009-12-18T17:06:00
OR-492782,21533,1,2009-12-18T17:06:00
OR-492782,21544,2,2009-12-18T17:06:00
OR-492782,21561,1,2009-12-18T17:06:00
OR-492782,21577,3,2009-12-18T17:06:00
OR-492782,21621,1,2009-12-18T17:06:00
OR-492782,21622,1,2009-12-18T17:06:00
OR-492782,21670,2,2009-12-18T17:06:00
OR-492782,21679,1,2009-12-18T17:06:00
OR-492782,21703,1,2009-12-18T17:06:00
OR-492782,21704,1,2009-12-18T17:06:00
OR-492782,21731,9,2009-12-18T17:06:00
OR-492782,21754,1,2009-12-18T17:06:00
OR-492782,21755,1,2009-12-18T17:06:00
OR-492782,21756,1,2009-12-18T17:06:00
OR-492782,21790,3,2009-12-18T17:06:00
OR-492782,21791,3,2009-12-18T17:06:00
OR-492782,21810,3,2009-12-18T17:06:00
OR-492782,21811,2,2009-12-18T17:06:00
OR-492782,21833,2,2009-12-18T17:06:00
OR-492782,21843,3,2009-12-18T17:06:00
OR-492782,21870,1,2009-12-18T17:06:00
OR-492782,21871,4,2009-12-18T17:06:00
OR-492782,21874,2,2009-12-18T17:06:00
OR-492782,21876,2,2009-12-18T17:06:00
OR-492782,21889,3,2009-12-18T17:06:00
OR-492782,21892,1,2009-12-18T17:06:00
OR-492782,21900,1,2009-12-18T17:06:00
OR-492782,21903,1,2009-12-18T17:06:00
OR-492782,21908,3,2009-12-18T17:06:00
OR-492782,21912,4,2009-12-18T17:06:00
OR-492782,21918,1,2009-12-18T17:06:00
OR-492782,21935,4,2009-12-18T17:06:00
OR-492782,21974,1,2009-12-18T17:06:00
OR-492782,21975,2,2009-12-18T17:06:00
OR-492782,21976,1,2009-12-18T17:06:00
OR-492782,21977,4,2009-12-18T17:06:00
OR-492782,21980,2,2009-12-18T17:06:00
OR-492782,21986,1,2009-12-18T17:06:00
OR-492782,21992,1,2009-12-18T17:06:00
OR-492782,21993,1,2009-12-18T17:06:00
OR-492782,22027,2,2009-12-18T17:06:00
OR-492782,22059,1,2009-12-18T17:06:00
OR-492782,22064,3,2009-12-18T17:06:00
OR-492782,22065,6,2009-12-18T17:06:00
OR-492782,22072,1,2009-12-18T17:06:00
OR-492782,22086,21,2009-12-18T17:06:00
OR-492782,22107,1,2009-12-18T17:06:00
OR-492782,22109,3,2009-12-18T17:06:00
OR-492782,22110,2,2009-12-18T17:06:00
OR-492782,22111,4,2009-12-18T17:06:00
OR-492782,22112,4,2009-12-18T17:06:00
OR-492782,22114,6,2009-12-18T17:06:00
OR-492782,22115,2,2009-12-18T17:06:00
OR-492782,22132,2,2009-12-18T17:06:00
OR-492782,22138,1,2009-12-18T17:06:00
OR-492782,22139,3,2009-12-18T17:06:00
OR-492782,22147,1,2009-12-18T17:06:00
OR-492782,22149,1,2009-12-18T17:06:00
OR-492782,22150,1,2009-12-18T17:06:00
OR-492782,22155,5,2009-12-18T17:06:00
OR-492782,22173,1,2009-12-18T17:06:00
OR-492782,22178,2,2009-12-18T17:06:00
OR-492782,22179,1,2009-12-18T17:06:00
OR-492782,22189,1,2009-12-18T17:06:00
OR-492782,22195,1,2009-12-18T17:06:00
OR-492782,22196,1,2009-12-18T17:06:00
OR-492782,22203,1,2009-12-18T17:06:00
OR-492782,22212,1,2009-12-18T17:06:00
OR-492782,22243,1,2009-12-18T17:06:00
OR-492782,22245,1,2009-12-18T17:06:00
OR-492782,22271,2,2009-12-18T17:06:00
OR-492782,22273,2,2009-12-18T17:06:00
OR-492782,22294,6,2009-12-18T17:06:00
OR-492782,22297,3,2009-12-18T17:06:00
OR-492782,22301,3,2009-12-18T17:06:00
OR-492782,22333,1,2009-12-18T17:06:00
OR-492782,22348,2,2009-12-18T17:06:00
OR-492782,22349,1,2009-12-18T17:06:00
OR-492782,22352,1,2009-12-18T17:06:00
OR-492782,22355,5,2009-12-18T17:06:00
OR-492782,22356,3,2009-12-18T17:06:00
OR-492782,35961,1,2009-12-18T17:06:00
OR-492782,37446,1,2009-12-18T17:06:00
OR-492782,37449,2,2009-12-18T17:06:00
OR-492782,37503,4,2009-12-18T17:06:00
OR-492782,47556B,1,2009-12-18T17:06:00
OR-492782,47566,1,2009-12-18T17:06:00
OR-492782,47568,1,2009-12-18T17:06:00
OR-492782,48185,1,2009-12-18T17:06:00
OR-492782,48194,1,2009-12-18T17:06:00
OR-492782,51014A,1,2009-12-18T17:06:00
OR-492782,71477,1,2009-12-18T17:06:00
OR-492782,72351B,1,2009-12-18T17:06:00
OR-492782,72741,4,2009-12-18T17:06:00
OR-492782,72760B,1,2009-12-18T17:06:00
OR-492782,79000,1,2009-12-18T17:06:00
OR-492782,79321,1,2009-12-18T17:06:00
OR-492782,82482,2,2009-12-18T17:06:00
OR-492782,82583,1,2009-12-18T17:06:00
OR-492782,84029E,3,2009-12-18T17:06:00
OR-492782,84029G,1,2009-12-18T17:06:00
OR-492782,84050,2,2009-12-18T17:06:00
OR-492782,84270,3,2009-12-18T17:06:00
OR-492782,84380,1,2009-12-18T17:06:00
OR-492782,84520B,1,2009-12-18T17:06:00
OR-492782,84536A,3,2009-12-18T17:06:00
OR-492782,84536B,1,2009-12-18T17:06:00
OR-492782,84580,2,2009-12-18T17:06:00
OR-492782,84596F,2,2009-12-18T17:06:00
OR-492782,84832,5,2009-12-18T17:06:00
OR-492782,84839,1,2009-12-18T17:06:00
OR-492782,84879,1,2009-12-18T17:06:00
OR-492782,84880,2,2009-12-18T17:06:00
OR-492782,84946,10,2009-12-18T17:06:00
OR-492782,84949,1,2009-12-18T17:06:00
OR-492782,84978,1,2009-12-18T17:06:00
OR-492782,84987,1,2009-12-18T17:06:00
OR-492782,84991,2,2009-12-18T17:06:00
OR-492782,84992,1,2009-12-18T17:06:00
OR-492782,84997C,1,2009-12-18T17:06:00
OR-492782,84997D,1,2009-12-18T17:06:00
OR-492782,85038,1,2009-12-18T17:06:00
OR-492782,85040A,1,2009-12-18T17:06:00
OR-492782,85048,3,2009-12-18T17:06:00
OR-492782,85049A,2,2009-12-18T17:06:00
OR-492782,85049E,2,2009-12-18T17:06:00
OR-492782,85099B,1,2009-12-18T17:06:00
OR-492782,85123A,2,2009-12-18T17:06:00
OR-492782,85152,1,2009-12-18T17:06:00
OR-492782,85227,1,2009-12-18T17:06:00
OR-492782,85231B,3,2009-12-18T17:06:00
OR-492782,16237,1,2009-12-18T17:06:00
OR-492782,20658,1,2009-12-18T17:06:00
OR-492782,20677,1,2009-12-18T17:06:00
OR-492782,20682,1,2009-12-18T17:06:00
OR-492782,20685,6,2009-12-18T17:06:00
OR-492782,20723,1,2009-12-18T17:06:00
OR-492782,20724,9,2009-12-18T17:06:00
OR-492782,20725,3,2009-12-18T17:06:00
OR-492782,20726,2,2009-12-18T17:06:00
OR-492783,20966,4,2009-12-18T17:15:00
OR-492783,20972,1,2009-12-18T17:15:00
OR-492783,20977,2,2009-12-18T17:15:00
OR-492783,20978,3,2009-12-18T17:15:00
OR-492783,20979,2,2009-12-18T17:15:00
OR-492783,20983,1,2009-12-18T17:15:00
OR-492783,21041,1,2009-12-18T17:15:00
OR-492783,21068,1,2009-12-18T17:15:00
OR-492783,21108,1,2009-12-18T17:15:00
OR-492783,21115,1,2009-12-18T17:15:00
OR-492783,21155,1,2009-12-18T17:15:00
OR-492783,21164,1,2009-12-18T17:15:00
OR-492783,21175,4,2009-12-18T17:15:00
OR-492783,21181,5,2009-12-18T17:15:00
OR-492783,21186,1,2009-12-18T17:15:00
OR-492783,21210,2,2009-12-18T17:15:00
OR-492783,21212,7,2009-12-18T17:15:00
OR-492783,21213,4,2009-12-18T17:15:00
OR-492783,21217,1,2009-12-18T17:15:00
OR-492783,21232,5,2009-12-18T17:15:00
OR-492783,21340,1,2009-12-18T17:15:00
OR-492783,21407,1,2009-12-18T17:15:00
OR-492783,21429,1,2009-12-18T17:15:00
OR-492783,21479,4,2009-12-18T17:15:00
OR-492783,21481,3,2009-12-18T17:15:00
OR-492783,21488,1,2009-12-18T17:15:00
OR-492783,21494,2,2009-12-18T17:15:00
OR-492783,21527,1,2009-12-18T17:15:00
OR-492783,21531,1,2009-12-18T17:15:00
OR-492783,21535,3,2009-12-18T17:15:00
OR-492783,21539,1,2009-12-18T17:15:00
OR-492783,21577,2,2009-12-18T17:15:00
OR-492783,21658,1,2009-12-18T17:15:00
OR-492783,21679,1,2009-12-18T17:15:00
OR-492783,21755,1,2009-12-18T17:15:00
OR-492783,21790,7,2009-12-18T17:15:00
OR-492783,21791,3,2009-12-18T17:15:00
OR-492783,21832,3,2009-12-18T17:15:00
OR-492783,21833,1,2009-12-18T17:15:00
OR-492783,21866,2,2009-12-18T17:15:00
OR-492783,21868,2,2009-12-18T17:15:00
OR-492783,21871,3,2009-12-18T17:15:00
OR-492783,21876,1,2009-12-18T17:15:00
OR-492783,21889,3,2009-12-18T17:15:00
OR-492783,21890,1,2009-12-18T17:15:00
OR-492783,21891,2,2009-12-18T17:15:00
OR-492783,21908,1,2009-12-18T17:15:00
OR-492783,21912,1,2009-12-18T17:15:00
OR-492783,21917,1,2009-12-18T17:15:00
OR-492783,21929,1,2009-12-18T17:15:00
OR-492783,21931,1,2009-12-18T17:15:00
OR-492783,21934,2,2009-12-18T17:15:00
OR-492783,21935,4,2009-12-18T17:15:00
OR-492783,21937,3,2009-12-18T17:15:00
OR-492783,21974,1,2009-12-18T17:15:00
OR-492783,21975,1,2009-12-18T17:15:00
OR-492783,21977,1,2009-12-18T17:15:00
OR-492783,21986,1,2009-12-18T17:15:00
OR-492783,21990,1,2009-12-18T17:15:00
OR-492783,22041,1,2009-12-18T17:15:00
OR-492783,22061,1,2009-12-18T17:15:00
OR-492783,22064,2,2009-12-18T17:15:00
OR-492783,22065,1,2009-12-18T17:15:00
OR-492783,22072,2,2009-12-18T17:15:00
OR-492783,22082,1,2009-12-18T17:15:00
OR-492783,22086,4,2009-12-18T17:15:00
OR-492783,22107,2,2009-12-18T17:15:00
OR-492783,22109,2,2009-12-18T17:15:00
OR-492783,22111,7,2009-12-18T17:15:00
OR-492783,22112,2,2009-12-18T17:15:00
OR-492783,22114,4,2009-12-18T17:15:00
OR-492783,22120,1,2009-12-18T17:15:00
OR-492783,22138,1,2009-12-18T17:15:00
OR-492783,22139,1,2009-12-18T17:15:00
OR-492783,22149,2,2009-12-18T17:15:00
OR-492783,22155,2,2009-12-18T17:15:00
OR-492783,22179,1,2009-12-18T17:15:00
OR-492783,22189,2,2009-12-18T17:15:00
OR-492783,22195,2,2009-12-18T17:15:00
OR-492783,22196,1,2009-12-18T17:15:00
OR-492783,22208,1,2009-12-18T17:15:00
OR-492783,22243,2,2009-12-18T17:15:00
OR-492783,22244,3,2009-12-18T17:15:00
OR-492783,22245,1,2009-12-18T17:15:00
OR-492783,22271,1,2009-12-18T17:15:00
OR-492783,22276,1,2009-12-18T17:15:00
OR-492783,22297,2,2009-12-18T17:15:00
OR-492783,22301,3,2009-12-18T17:15:00
OR-492783,22302,1,2009-12-18T17:15:00
OR-492783,22348,2,2009-12-18T17:15:00
OR-492783,22355,6,2009-12-18T17:15:00
OR-492783,22356,2,2009-12-18T17:15:00
OR-492783,37370,1,2009-12-18T17:15:00
OR-492783,15036,3,2009-12-18T17:15:00
OR-492783,16237,1,2009-12-18T17:15:00
OR-492783,20685,2,2009-12-18T17:15:00
OR-492783,20712,1,2009-12-18T17:15:00
OR-492783,20713,1,2009-12-18T17:15:00
OR-492783,20724,1,2009-12-18T17:15:00
OR-492783,20725,1,2009-12-18T17:15:00
OR-492783,20726,2,2009-12-18T17:15:00
OR-492783,20727,1,2009-12-18T17:15:00
OR-492783,20728,1,2009-12-18T17:15:00
OR-492783,20749,1,2009-12-18T17:15:00
OR-492783,20751,1,2009-12-18T17:15:00
OR-492783,37448,1,2009-12-18T17:15:00
OR-492783,37449,1,2009-12-18T17:15:00
OR-492783,48116,1,2009-12-18T17:15:00
OR-492783,48129,1,2009-12-18T17:15:00
OR-492783,48184,1,2009-12-18T17:15:00
OR-492783,48187,1,2009-12-18T17:15:00
OR-492783,48194,1,2009-12-18T17:15:00
OR-492783,79000,3,2009-12-18T17:15:00
OR-492783,79067,1,2009-12-18T17:15:00
OR-492783,79321,4,2009-12-18T17:15:00
OR-492783,82494L,1,2009-12-18T17:15:00
OR-492783,82551,1,2009-12-18T17:15:00
OR-492783,82552,1,2009-12-18T17:15:00
OR-492783,82580,1,2009-12-18T17:15:00
OR-492783,82599,1,2009-12-18T17:15:00
OR-492783,82600,1,2009-12-18T17:15:00
OR-492783,84029E,1,2009-12-18T17:15:00
OR-492783,84029G,1,2009-12-18T17:15:00
OR-492783,84050,2,2009-12-18T17:15:00
OR-492783,84378,2,2009-12-18T17:15:00
OR-492783,84536A,7,2009-12-18T17:15:00
OR-492783,84536B,1,2009-12-18T17:15:00
OR-492783,84755,4,2009-12-18T17:15:00
OR-492783,84946,24,2009-12-18T17:15:00
OR-492783,84970L,1,2009-12-18T17:15:00
OR-492783,84970S,2,2009-12-18T17:15:00
OR-492783,84988,1,2009-12-18T17:15:00
OR-492783,84991,2,2009-12-18T17:15:00
OR-492783,84992,1,2009-12-18T17:15:00
OR-492783,85049A,2,2009-12-18T17:15:00
OR-492783,85049E,2,2009-12-18T17:15:00
OR-492783,85099B,2,2009-12-18T17:15:00
OR-492783,85099F,1,2009-12-18T17:15:00
OR-492783,85123A,2,2009-12-18T17:15:00
OR-492783,85199S,1,2009-12-18T17:15:00
OR-492783,85227,2,2009-12-18T17:15:00
OR-492783,85231B,1,2009-12-18T17:15:00
OR-492784,21174,1,2009-12-18T17:24:00
OR-492784,22274,1,2009-12-18T17:24:00
OR-492784,22180,1,2009-12-18T17:24:00
OR-492784,20719,6,2009-12-18T17:24:00
OR-492784,21216,2,2009-12-18T17:24:00
OR-492784,21260,1,2009-12-18T17:24:00
OR-492784,84997C,1,2009-12-18T17:24:00
OR-492784,20723,1,2009-12-18T17:24:00
OR-492784,20724,1,2009-12-18T17:24:00
OR-492784,21977,4,2009-12-18T17:24:00
OR-492784,84520B,3,2009-12-18T17:24:00
OR-492784,85174,3,2009-12-18T17:24:00
OR-492784,21864,1,2009-12-18T17:24:00
OR-492784,22083,3,2009-12-18T17:24:00
OR-492784,22086,2,2009-12-18T17:24:00
OR-492784,21810,4,2009-12-18T17:24:00
OR-492784,22139,2,2009-12-18T17:24:00
OR-492784,84050,2,2009-12-18T17:24:00
OR-492784,21669,6,2009-12-18T17:24:00
OR-492784,22114,1,2009-12-18T17:24:00
OR-492784,21155,1,2009-12-18T17:24:00
OR-492784,47568,1,2009-12-18T17:24:00
OR-492784,21479,1,2009-12-18T17:24:00
OR-492784,22111,1,2009-12-18T17:24:00
OR-492785,20754,12,2009-12-18T17:30:00
OR-492785,20914,6,2009-12-18T17:30:00
OR-492785,21844,6,2009-12-18T17:30:00
OR-492785,22197,48,2009-12-18T17:30:00
OR-492785,22111,24,2009-12-18T17:30:00
OR-492785,82483,16,2009-12-18T17:30:00
OR-492785,85123A,32,2009-12-18T17:30:00
OR-492785,84029E,24,2009-12-18T17:30:00
OR-492792,21755,6,2009-12-20T10:08:00
OR-492792,82494L,6,2009-12-20T10:08:00
OR-492792,82486,6,2009-12-20T10:08:00
OR-492792,48194,3,2009-12-20T10:08:00
OR-492792,48187,3,2009-12-20T10:08:00
OR-492792,84029G,4,2009-12-20T10:08:00
OR-492792,84029E,3,2009-12-20T10:08:00
OR-492792,21485,3,2009-12-20T10:08:00
OR-492792,22114,4,2009-12-20T10:08:00
OR-492792,22112,3,2009-12-20T10:08:00
OR-492792,22111,2,2009-12-20T10:08:00
OR-492793,84692,100,2009-12-20T10:13:00
OR-492793,47566,15,2009-12-20T10:13:00
OR-492794,20750,2,2009-12-20T10:41:00
OR-492794,21108,9,2009-12-20T10:41:00
OR-492794,21380,6,2009-12-20T10:41:00
OR-492794,20979,16,2009-12-20T10:41:00
OR-492794,37503,2,2009-12-20T10:41:00
OR-492794,21135,8,2009-12-20T10:41:00
OR-492794,21770,2,2009-12-20T10:41:00
OR-492795,21916,6,2009-12-20T10:43:00
OR-492795,21786,24,2009-12-20T10:43:00
OR-492795,22086,12,2009-12-20T10:43:00
OR-492795,20754,3,2009-12-20T10:43:00
OR-492795,20751,8,2009-12-20T10:43:00
OR-492795,22300,6,2009-12-20T10:43:00
OR-492796,84029E,12,2009-12-20T11:12:00
OR-492796,22348,6,2009-12-20T11:12:00
OR-492796,22111,1,2009-12-20T11:12:00
OR-492796,21232,8,2009-12-20T11:12:00
OR-492796,22065,4,2009-12-20T11:12:00
OR-492796,21533,3,2009-12-20T11:12:00
OR-492796,22073,5,2009-12-20T11:12:00
OR-492797,21577,6,2009-12-20T11:17:00
OR-492797,21931,10,2009-12-20T11:17:00
OR-492797,21533,3,2009-12-20T11:17:00
OR-492797,21535,6,2009-12-20T11:17:00
OR-492797,21844,6,2009-12-20T11:17:00
OR-492797,85232B,6,2009-12-20T11:17:00
OR-492797,84692,25,2009-12-20T11:17:00
OR-492797,22111,3,2009-12-20T11:17:00
OR-492797,21484,4,2009-12-20T11:17:00
OR-492797,21485,3,2009-12-20T11:17:00
OR-492797,84970L,24,2009-12-20T11:17:00
OR-492797,84970S,24,2009-12-20T11:17:00
OR-492797,21700,36,2009-12-20T11:17:00
OR-492797,21212,24,2009-12-20T11:17:00
OR-492797,22303,12,2009-12-20T11:17:00
OR-492797,22300,6,2009-12-20T11:17:00
OR-492797,22301,6,2009-12-20T11:17:00
OR-492797,22302,6,2009-12-20T11:17:00
OR-492797,21871,12,2009-12-20T11:17:00
OR-492798,21527,1,2009-12-20T11:25:00
OR-492798,84792,3,2009-12-20T11:25:00
OR-492798,79321,1,2009-12-20T11:25:00
OR-492798,21533,1,2009-12-20T11:25:00
OR-492798,84971S,3,2009-12-20T11:25:00
OR-492798,84836,12,2009-12-20T11:25:00
OR-492798,21494,2,2009-12-20T11:25:00
OR-492798,21755,1,2009-12-20T11:25:00
OR-492798,84347,2,2009-12-20T11:25:00
OR-492798,84946,6,2009-12-20T11:25:00
OR-492798,21754,1,2009-12-20T11:25:00
OR-492799,21908,6,2009-12-20T11:36:00
OR-492799,21175,6,2009-12-20T11:36:00
OR-492799,21165,12,2009-12-20T11:36:00
OR-492799,21903,6,2009-12-20T11:36:00
OR-492799,85152,6,2009-12-20T11:36:00
OR-492799,82486,2,2009-12-20T11:36:00
OR-492799,72741,18,2009-12-20T11:36:00
OR-492799,22059,12,2009-12-20T11:36:00
OR-492799,37448,12,2009-12-20T11:36:00
OR-492799,37449,4,2009-12-20T11:36:00
OR-492799,22072,8,2009-12-20T11:36:00
OR-492799,21843,4,2009-12-20T11:36:00
OR-492799,21539,18,2009-12-20T11:36:00
OR-492799,21527,8,2009-12-20T11:36:00
OR-492799,82582,12,2009-12-20T11:36:00
OR-492800,48185,4,2009-12-20T11:50:00
OR-492800,48187,2,2009-12-20T11:50:00
OR-492800,48184,2,2009-12-20T11:50:00
OR-492800,48129,5,2009-12-20T11:50:00
OR-492800,20685,3,2009-12-20T11:50:00
OR-492800,21524,6,2009-12-20T11:50:00
OR-492800,48194,4,2009-12-20T11:50:00
OR-492800,48116,2,2009-12-20T11:50:00
OR-492800,21523,3,2009-12-20T11:50:00
OR-492800,48111,3,2009-12-20T11:50:00
OR-492801,21870,3,2009-12-20T12:04:00
OR-492801,21890,2,2009-12-20T12:04:00
OR-492801,85123A,4,2009-12-20T12:04:00
OR-492801,21908,1,2009-12-20T12:04:00
OR-492801,21733,2,2009-12-20T12:04:00
OR-492801,84406B,2,2009-12-20T12:04:00
OR-492801,22173,2,2009-12-20T12:04:00
OR-492801,84946,6,2009-12-20T12:04:00
OR-492801,22222,1,2009-12-20T12:04:00
OR-492801,82582,2,2009-12-20T12:04:00
OR-492801,21181,2,2009-12-20T12:04:00
OR-492801,21175,2,2009-12-20T12:04:00
OR-492801,21174,1,2009-12-20T12:04:00
OR-492801,21172,2,2009-12-20T12:04:00
OR-492801,22192,1,2009-12-20T12:04:00
OR-492801,21429,2,2009-12-20T12:04:00
OR-492801,21430,1,2009-12-20T12:04:00
OR-492801,72760B,1,2009-12-20T12:04:00
OR-492801,21781,1,2009-12-20T12:04:00
OR-492801,21186,5,2009-12-20T12:04:00
OR-492801,22179,2,2009-12-20T12:04:00
OR-492801,21507,12,2009-12-20T12:04:00
OR-492801,21591,3,2009-12-20T12:04:00
OR-492803,21497,25,2009-12-20T12:06:00
OR-492803,22076,5,2009-12-20T12:06:00
OR-492803,22082,15,2009-12-20T12:06:00
OR-492803,21754,1,2009-12-20T12:06:00
OR-492803,22193,1,2009-12-20T12:06:00
OR-492803,21329,4,2009-12-20T12:06:00
OR-492803,22110,2,2009-12-20T12:06:00
OR-492803,21479,5,2009-12-20T12:06:00
OR-492803,21506,12,2009-12-20T12:06:00
OR-492803,84946,6,2009-12-20T12:06:00
OR-492803,21731,3,2009-12-20T12:06:00
OR-492803,22196,5,2009-12-20T12:06:00
OR-492803,22195,5,2009-12-20T12:06:00
OR-492803,22086,2,2009-12-20T12:06:00
OR-492803,22149,9,2009-12-20T12:06:00
OR-492803,21498,25,2009-12-20T12:06:00
OR-492804,72351A,1,2009-12-20T12:10:00
OR-492804,72351B,1,2009-12-20T12:10:00
OR-492804,21181,12,2009-12-20T12:10:00
OR-492804,17003,72,2009-12-20T12:10:00
OR-492804,71477,5,2009-12-20T12:10:00
OR-492806,84029E,24,2009-12-20T12:21:00
OR-492806,21042,3,2009-12-20T12:21:00
OR-492806,21407,6,2009-12-20T12:21:00
OR-492806,21429,8,2009-12-20T12:21:00
OR-492806,21485,48,2009-12-20T12:21:00
OR-492806,21584,40,2009-12-20T12:21:00
OR-492806,21874,12,2009-12-20T12:21:00
OR-492806,22111,48,2009-12-20T12:21:00
OR-492805,84029E,4,2009-12-20T12:21:00
OR-492805,22114,3,2009-12-20T12:21:00
OR-492805,21479,3,2009-12-20T12:21:00
OR-492805,21539,1,2009-12-20T12:21:00
